"user_id","average_useful","total_useful","extreme_ratings","extreme_ratings_ratio","average_word_count","fans","average_stars","elite","review_count","compliments"
"b'I-35JJIH3MXga_bhSQOnvw'",1,3,3,1,155.666666666667,0,4.3,0,10,0
"b'I-BQX15vSpK7ndhDWXPr1A'",1.5,6,0,0,55.75,0,3.25,0,4,0
"b'I-PsFvYzyM6Mgc-IOe6WsA'",6,6,0,0,337,7,3.6,1,19,96
"b'I-ZWqq1LXfgpg_Cpu9ySMw'",1.5,3,2,1,309,0,1,0,2,0
"b'I-_1n1HgTQ_lfZVExZBxhg'",0,0,1,1,48,0,1,0,1,0
"b'I-cXfzxFRrmWm04ecHiVDg'",0,0,3,1,61.6666666666667,0,5,0,4,0
"b'I-h2h1NRVH8k3vaddo8n1g'",1,1,1,1,56,0,5,0,24,0
"b'I-mQTUQAvkpy_VhXIRcpAw'",0,0,1,1,54,0,5,0,1,0
"b'I-wuV7Yngwq6c6fEjtoCZg'",0,0,1,1,122,0,1,0,1,2
"b'I08h7rT1b9oN5jL3G-ZrRg'",0,0,0,0,377,0,2.67,0,3,0
"b'I0D9ilEATJXJoPPxGX1zsQ'",3,3,1,1,201,7,3.44,0,200,40
"b'I0faI5eyvGZdZgJ4alMFig'",6,6,1,1,166,0,1,0,3,0
"b'I0jjIt4CBFHAENlRmjo1Yg'",1,1,1,1,658,0,1,0,1,0
"b'I13uP9taxjqZukaA-FkNNw'",0.25,1,3,0.75,58.25,0,3.2,0,5,0
"b'I19hCiLqijNpug9CWHS_tA'",4,4,1,1,42,0,2.33,0,2,2
"b'I19xpY3az2ew0-kivoVdpw'",3.83333333333333,23,3,0.5,115.333333333333,1,4,0,7,3
"b'I1Kn2D6aS__ik2GJnoPLIQ'",2.19852941176471,299,39,0.286764705882353,158.205882352941,28,3.72,1,237,200
"b'I1MHrxdr98VXT-Dj-vEXLQ'",0.526315789473684,100,88,0.463157894736842,81.4631578947368,12,4.3,1,277,127
"b'I1XS4wunUjcML5ZG0bLr2Q'",0,0,0,0,128,0,2,0,1,0
"b'I1XaIacPteCmzJtwafG3ew'",2,2,1,1,122,0,1,0,1,0
"b'I1g8yxnGs4cDlmVhyn-NOA'",0,0,1,1,62,0,5,0,1,0
"b'I1tcThaSJTmsotZXl2mM9Q'",1,1,0,0,220,0,4,0,2,2
"b'I2B05pFU7wi4YKvQzOcY5w'",0,0,1,1,108,0,5,0,1,0
"b'I2Bq44-Q6j06mJV890kWBA'",1.5,3,2,1,59.5,0,5,0,2,1
"b'I2OibkbeBoS2lt6r6BAi9w'",0.875,7,5,0.625,212.875,0,2.31,0,15,1
"b'I2TvasRtFA6Ykkw0Y4RSZA'",0,0,1,1,48,0,4.5,0,2,0
"b'I2brdU4ypY2gLJs6tuw5oA'",4.5,9,2,1,69.5,0,3.67,0,2,0
"b'I2l4kbd_AwVdq2AymmVQFg'",2,2,1,1,24,0,3.75,0,11,1
"b'I2nbJ0myaBjrN2lbpJgKKQ'",1,1,1,1,125,0,5,0,1,1
"b'I2vJvj7AXITj9FYjRO1FnA'",0.777777777777778,7,2,0.222222222222222,83.7777777777778,0,3.5,0,10,1
"b'I30EKXKVimAfzqwq2YAYOA'",0,0,1,1,204,0,5,0,1,0
"b'I31a9fP57Zhlg_THpFr0VQ'",0,0,3,1,197.666666666667,0,3.67,0,3,0
"b'I35WBkUgbiA34PZ9kU3-NQ'",0,0,1,1,78,0,5,0,1,0
"b'I3GNRQXWhdCE4etEP8QaSQ'",0,0,1,0.333333333333333,36.3333333333333,0,4.38,0,8,0
"b'I3KETBfqAeR2fEd7StdGzg'",1,1,1,1,94,0,2,0,4,0
"b'I3MgcPXyomBm8dnAlyfwgA'",0.5,1,2,1,140,0,3.67,0,3,0
"b'I3mzm68hhwgTsnTQq-1JWg'",1,1,1,1,180,0,1,0,1,0
"b'I3quDI2BPx4xEMNRP1xcaQ'",0,0,4,1,107,0,3.4,0,5,0
"b'I45pqI9vUj6Yn05K_VpzQg'",1,1,1,1,53,0,5,0,1,0
"b'I4MBu9zur502YwI3NCTFCg'",0.4,2,1,0.2,140,0,3.8,0,5,1
"b'I4_DxST2n9ehiGacx9IOkw'",7,7,1,1,177,0,1,0,1,0
"b'I4btumP0XCh6YyEVyl9Xdw'",0,0,1,1,34,0,1,0,1,0
"b'I59m0bOpDAav6mxVuGamcg'",1.25,5,1,0.25,111,1,4.07,0,11,0
"b'I5RfHgOQFtRTF5NSAEH7MA'",3,3,1,1,106,0,3,0,2,0
"b'I5S5BV-n2XhYFjCLTwZIjg'",1,5,0,0,93.6,24,3.45,1,533,224
"b'I624e3_tVoWPWLUsocyOrw'",1,1,1,1,29,0,5,0,2,0
"b'I67EOimyJqiZaMJ3ScgrhA'",0,0,0,0,176,0,4,0,1,0
"b'I6CoyodLWwEtgyEOO1Ratg'",0.75,3,4,1,55,0,3.4,0,5,0
"b'I6OFMK4FkuQ4nXZQwONhMg'",12,12,1,1,368,0,4.5,0,16,2
"b'I6ZIem7zIa5CYk6tr19WwQ'",2,2,1,1,92,0,5,0,1,0
"b'I6aRZ4sE7ixv0_2r3-XvGw'",1.35135135135135,50,23,0.621621621621622,135.72972972973,1,1.75,0,52,1
"b'I6i1JmVOnTI6OCrbPJYDRQ'",0,0,1,1,212,0,4.43,0,7,2
"b'I6kvaFoY-osg7OEw6mJqLw'",3.5,7,2,1,51,1,3.67,0,3,0
"b'I72A8ug0I2VZw8xsrpsXJA'",0,0,1,1,99,0,5,0,1,0
"b'I731kuN9iWjA30ITpu-5GQ'",1,1,0,0,290,0,3.78,0,54,9
"b'I73W2CNEYIbAjt6yks_DCg'",2.5,5,2,1,179.5,0,5,0,3,0
"b'I7NLWBIfqcSns-P9B_4jfg'",0.222222222222222,4,7,0.388888888888889,54.3333333333333,0,4.06,0,28,6
"b'I7wxEbRnxhRJ9YYVN98vAA'",0,0,2,1,54.5,0,5,0,3,0
"b'I80PZzL9Exgkys71dg0wIA'",1.32051282051282,103,37,0.474358974358974,121.910256410256,13,4.31,1,131,141
"b'I80f2Lfz75rmAJkGrb3awg'",1.25,5,2,0.5,214.25,0,3,0,8,0
"b'I8MLPvTEtffGvSVG_BMrIA'",1.33333333333333,8,6,1,139,0,4.36,0,11,1
"b'I8OS9Vou3FIGqMILP-U29Q'",1.84931506849315,135,45,0.616438356164384,122.72602739726,4,3.6,0,110,20
"b'I8ff0wtEKlgU4MSEkJDeLw'",0,0,1,1,47,5,4.65,0,130,11
"b'I8g5g41pbIGyfw3v46elYw'",0,0,3,1,295.333333333333,0,1,0,5,0
"b'I8kb8tDZ7uOgENdY_03Snw'",0,0,1,1,68,0,5,0,1,0
"b'I8ntOtStLmr54Xu7qB7Dvg'",1,1,1,1,195,0,3,0,2,1
"b'I8oCYOqGgRCyHgOm4q2yGQ'",0,0,1,1,19,0,3.35,0,26,1
"b'I91J0kZBwDAmFAoPya9BBA'",0,0,1,1,16,0,1,0,1,0
"b'I9CWqw1wLLslBcqAZkEvzw'",0,0,2,1,69,0,4,0,8,4
"b'I9EPccS5iKi0EUa9udovBg'",0,0,2,0.666666666666667,59,0,2,0,3,0
"b'I9GuUoh4JhQrwQ8ugpkuyQ'",0,0,1,1,125,0,1,0,1,0
"b'I9K04_h1AANRCsKaXRUerw'",1,1,1,1,96,2,3.88,0,189,8
"b'I9PpxV1JrGATW-u3gew3Ew'",3,6,1,0.5,125,388,3.96,1,1169,2767
"b'I9ew9-XrKWcDzPdQ9TMAAw'",2,2,0,0,319,0,3.33,0,6,0
"b'I9iv05zTSt_pEW3A1DseFw'",0,0,0,0,61,0,4,0,1,0
"b'I9uGU_ZbMOTFM4Iv5EiG4A'",0.25,1,3,0.75,58.75,0,4.5,0,4,1
"b'IA-eckN4OhNeifwvyn6WAg'",1,1,0,0,74,0,4.38,0,16,3
"b'IAQlmwjcCmTMH_rQG5pBmA'",0,0,2,1,28,0,4.36,0,14,0
"b'IAXnDx_7jgnUnWTbTd2xRA'",0.529411764705882,9,12,0.705882352941177,78.3529411764706,2,4.51,1,61,35
"b'IAtngQpBjX6heSy06_w7tw'",0,0,1,1,148,0,5,0,5,2
"b'IBDD_Tv38My_x2vua6kDHA'",1,9,2,0.222222222222222,62.2222222222222,4,4.21,0,14,18
"b'IBJWYO-CRVzUZRyFyyfF0w'",0,0,2,1,28,0,4.17,0,6,0
"b'IBJw1_7NqgGb4fc91eW9eQ'",0,0,1,1,26,0,1,0,1,0
"b'IBOjEtdlrsn47PIOWc7w5Q'",2,6,1,0.333333333333333,116,0,2.4,0,4,0
"b'IBPF35Md0xyGI73UkaYGsQ'",3,3,1,1,210,0,1,0,1,1
"b'IBQePvi3jKOEo9Bt7e_gIg'",1.5,3,0,0,170.5,2,3.18,0,45,2
"b'IBRuUz-Dtzz65S0NVajkLA'",4.46666666666667,67,6,0.4,251.4,1,4.15,0,19,24
"b'IBmZjukSE7RPLN3TJSZdGw'",0,0,2,0.666666666666667,39.3333333333333,0,2.8,0,4,2
"b'IBofX68M0V5JDgDv7ihgdA'",0,0,0,0,310,0,3,0,5,0
"b'IBv0COXv9-oIygGSA6FoYA'",0,0,1,1,48,1,4.22,0,31,2
"b'IBvWMNT9pENmTk-lx4O-iQ'",0,0,1,1,163,0,5,0,1,0
"b'IByGYPzj1mFSAO4E7CvmvQ'",0,0,1,1,20,1,4.04,0,27,1
"b'IBzyjAjnykxXcGuTJBLSoA'",0,0,1,1,95,0,5,0,1,1
"b'IC-wJESXxHxs4QUkXtlkbg'",9,9,1,1,203,0,1,0,1,0
"b'IC0RJl7wicL-bFXDBwzlPw'",0,0,0,0,27,0,2,0,1,0
"b'IC69gpz6Q03ofLTkVUP3mA'",0,0,0,0,26.5,0,4,0,2,0
"b'ICwh5gJVOQUV04T2ypz8kw'",0,0,0,0,131,0,4,0,1,2
"b'ID0Itlxk7fgrPZii3cU4ag'",1,1,1,1,27,0,1,0,1,0
"b'IDnwJxZDs1o__J4mPKgROQ'",0,0,1,1,76,0,5,0,1,0
"b'IDzkyZ_3xz_Oh3MV_iAgkQ'",0.333333333333333,1,2,0.666666666666667,73.3333333333333,0,3,0,5,0
"b'IECbYFHrUE8-1IDrqowcQQ'",0,0,0,0,80,0,4,0,1,0
"b'IEPhjs9uZLyGbEOwjlz0HQ'",3,9,3,1,136.666666666667,0,3.09,0,11,0
"b'IEUQvQAsIWn22G12xVOLIQ'",3.64705882352941,62,5,0.294117647058824,123.352941176471,2,4.12,0,32,31
"b'IEXuVKoZGpGdegH7b3TesQ'",2,4,2,1,136.5,0,2.33,0,3,1
"b'IEc6gWVPXFxjixKHoDaLKg'",2.47692307692308,161,7,0.107692307692308,184.353846153846,6,3.59,1,101,103
"b'IEkD2U71f0aTsVB3UhePag'",1,1,0,0,23,0,3,0,3,0
"b'IEm6doeuJ6TP6Tow42zexQ'",0.666666666666667,2,2,0.666666666666667,56,0,3.11,0,19,0
"b'IEpTv1Nq30asTyxbq9zKqg'",2,2,1,1,15,0,1,0,1,1
"b'IEuZOajroPCio0kSF6AIGw'",1.2,6,5,1,124.4,0,1,0,10,2
"b'IF0kZqXBHGB2wuDJRQpvzQ'",0.846153846153846,11,7,0.538461538461538,114.307692307692,0,4.63,0,18,0
"b'IFIly7cHT_gW349yfypZeg'",4,4,0,0,334,0,3.33,0,3,1
"b'IFgKxXOraEb7mkHhpx3Fyg'",1.33333333333333,8,4,0.666666666666667,82.5,0,4.5,0,19,5
"b'IFt5A0pLflG7qs5jkskGKQ'",1,7,1,0.142857142857143,113.857142857143,0,3.86,0,7,0
"b'IG2O-f56G9r6agDZrQFKfw'",2,2,1,1,121,0,1,0,1,0
"b'IG7tBp_wST3th7zBqICbpw'",0,0,1,1,142,0,4.11,0,9,1
"b'IGWx3hdogU6vJX0SZRlPbg'",0,0,1,1,202,0,1,0,1,0
"b'IGXJqN2_rVTbcGPbaifErA'",0,0,1,1,22,0,1,0,1,0
"b'IG_SGy16VPHWHRpmk7ybOQ'",0,0,1,0.333333333333333,203.666666666667,0,3.67,0,3,0
"b'IGnNqrJDR4viwwJG0rIafw'",0.2,1,4,0.8,86.2,0,4.8,0,5,0
"b'IGuCvMb1OjImP9tTUO0pbw'",1,1,0,0,23,0,4.5,0,4,0
"b'IH3WFCWiuXGx8TSc88u04g'",2.33333333333333,14,6,1,54.6666666666667,1,3.67,0,6,0
"b'IH83supnx2pZOcQCQAUBBw'",3,3,1,1,248,0,1,0,1,0
"b'IHEl2BbfpG6jSl0rg_et3w'",2,4,1,0.5,109,0,1.5,0,2,0
"b'IHR-33oMN0tlA3rIkifAdw'",1.5,3,2,1,71,0,1,0,2,0
"b'IHR7HRQINN74foxbztPSGQ'",2.4,36,3,0.2,116.866666666667,1,3.41,0,17,30
"b'IHWDcXQT_HQxVs3UazbRQg'",0,0,2,0.5,139.5,0,2,0,4,0
"b'IHeYLgwiUlnqj0R70VWtHA'",0.666666666666667,2,3,1,117.666666666667,0,5,0,7,3
"b'IHmc9IKP2dSyFVXY1-_IZg'",0,0,1,1,17,0,5,0,1,0
"b'IHu7FhwQvRF-4Tfisdzp_g'",3,3,1,1,73,0,1,0,1,0
"b'II-aVHFgAnvu66iQAJyc9Q'",0,0,1,1,160,0,1,0,1,0
"b'II1r4WzEL9C8TIBdLXxY9A'",0,0,0,0,21,0,4,0,1,0
"b'II4Y9HLmRROJUu_R3DHA8Q'",0.5,1,2,1,119,7,4.08,1,166,80
"b'II6TjMwgr9YnBJxOVgU9hQ'",2,2,1,1,31,0,5,0,1,0
"b'IIS_JZ5mfmuTl4gBINhFbg'",1,1,0,0,73,0,3,0,1,0
"b'IIhJ31eJsJ_zC0cKcV9Alw'",0,0,0,0,315,0,1.64,0,1,0
"b'IIin27cVmTm5GwtGACjqPA'",0,0,0,0,120,0,3.5,0,2,0
"b'IIlUsI--M2lb9odIRls7uw'",0,0,0,0,96,0,4,0,2,0
"b'IJ1lPX3q9FM8W-33yHxGkw'",6.375,51,6,0.75,254.5,1,2.33,0,8,1
"b'IJAY-5pVDjRiN5cIr1fZsg'",1,1,1,1,59,6,2.86,0,62,19
"b'IJFWjynet65UDUPOf1Q-dg'",1,1,1,1,75,0,4.14,0,5,0
"b'IJH64xbMWH9-qpaw9OJ0Mg'",0,0,1,0.5,32,0,4,0,2,0
"b'IJLtqd-Sj44DF7_XnLOvow'",0.5,1,0,0,23,0,4,0,2,0
"b'IJR0Aw05RiKyI81e-ALu8Q'",0,0,0,0,113,0,3,0,1,0
"b'IJRXlPBS3tQZzQsPlxfzbg'",0,0,0,0,37,0,2,0,1,0
"b'IJZ2wJFbZGcqu187QDno-Q'",0,0,1,1,54,0,3.2,0,20,0
"b'IJaFmN8Ubgiw1DNgaioHkQ'",0,0,2,1,152,0,3.67,0,3,0
"b'IJaucuNWFJFlr-ia8Zafjw'",0,0,0,0,113,0,4,0,1,0
"b'IJeZyO16XqaD_wETcuZrsQ'",0,0,1,1,135,0,2.33,0,3,0
"b'IJvt-T7oP2U1TcOlAbtntg'",0,0,0,0,186,0,3,0,1,0
"b'IJx6CDuZ-oxFa3wBEdAPng'",0.5,3,6,1,35.1666666666667,0,2.33,0,6,0
"b'IK2Dv8XfP6-ucKUL5kzLmg'",0,0,0,0,74,0,4,0,1,0
"b'IK9AW1DxBGLbJYcHNXXhrQ'",2,4,2,1,88.5,0,5,0,2,0
"b'IKwurMxxDFaAUA9xCRggPA'",0,0,0,0,87.5,0,3.33,0,12,1
"b'ILB0utSm4pVuSaGfn9iGmw'",0,0,1,1,14,0,5,0,1,0
"b'ILR6WHajkxDtpQiZ_h1EYQ'",0,0,1,1,200,0,1,0,1,0
"b'ILf3k63rZaVdOkTDtdsg7w'",0,0,1,1,43,0,1,0,1,0
"b'ILtZ5osZQYrvqqpk0liQWQ'",0.984,123,40,0.32,254.4,14,3.48,1,150,59
"b'IM3M58GSGu8R39oc9ZITyw'",0.666666666666667,2,3,1,105,0,5,0,8,1
"b'IMLGPSoQz0EETXsNaxziwA'",0,0,2,1,68,0,2.25,0,4,0
"b'IMTvVhspmwlF3iI9kh8bnw'",0,0,0,0,51,0,4,0,5,0
"b'IMb9qTL0uXP7GkMC0_kmtg'",0.25,1,3,0.75,26.75,1,4.83,0,6,0
"b'IMfc6zcOr_hNVYhTUhivmA'",1,1,1,1,44,0,1,0,1,0
"b'IMi1e-PqD2ewRv9VZqqQQQ'",1,1,0,0,244,0,4,0,1,0
"b'IMzsCTLKwzXnglIg35NUvQ'",16,16,1,1,108,0,1,0,1,0
"b'IN3aRiIGcHsCOYzi0j2RZw'",0,0,1,1,26,0,2.67,0,6,0
"b'INJeBb5oMnS54FpUv894qw'",1,1,1,1,158,45,4.41,1,1292,89
"b'INRdfjItZ773iyXr7p7XvA'",0.333333333333333,1,0,0,64.6666666666667,0,3.67,0,6,0
"b'INTCFp9usbvTlNJi-gboOg'",0,0,1,1,64,0,4,0,1,0
"b'INViu5kcxZ4jBZ2BLnGX-w'",1,2,2,1,88,0,5,0,2,0
"b'INdQLRkToSZl0Lv47KmznQ'",0,0,2,1,105,0,3.5,0,4,0
"b'INkmTXqkvsIldZ8wMeHzqA'",1.75,7,4,1,409.75,0,2,0,4,0
"b'INmngET6BFfHr7DRJC_pfg'",6,6,1,1,235,0,1,0,1,2
"b'INrTHOxb_6ZnnhPpV5XZ4g'",0,0,3,1,30.6666666666667,0,4.33,0,6,0
"b'INuvB1U51VESWkEHDpVmsA'",1.5,3,2,1,47.5,0,3,0,4,0
"b'IO0_yc-B-LjELe81Xx6ljQ'",1,1,0,0,130,0,2,0,1,0
"b'IO4sBxB9zHAm04FhIbpZRA'",0,0,2,0.666666666666667,48.3333333333333,0,4.6,0,5,0
"b'IOObwEXLTr5Jx6sx2u5x2A'",0,0,0,0,35,0,4.67,0,3,0
"b'IOPn_Drqod3VohFzkR84XA'",0.333333333333333,2,4,0.666666666666667,66.1666666666667,0,3.83,0,6,3
"b'IOiKSzXCVgDK_I6YM_aDjw'",1.66666666666667,5,1,0.333333333333333,77.6666666666667,0,3.29,0,5,1
"b'IP5ClkzB0B2OUO6uEGIIkQ'",1,1,0,0,75,0,3.63,0,13,0
"b'IP6J77UpsTMhq4GMrjDWuQ'",2,4,1,0.5,60.5,0,2.8,0,5,0
"b'IPAz9KVZykS48O0LXp4D4A'",0.333333333333333,1,3,1,35,1,4.6,0,5,0
"b'IPHqGg3PJUPsU7txJg1cfA'",3.5,7,2,1,157,0,3,0,3,0
"b'IPZc5VepK-xfTrLzht1ApQ'",0.31578947368421,6,11,0.578947368421053,39.4736842105263,0,3.95,0,54,6
"b'IQ4PZ4qtqEZHP6ELXCWv7w'",1.66666666666667,25,4,0.266666666666667,90.0666666666667,0,3.95,0,19,14
"b'IQBcHfRsUVUo23A0OKuDIg'",0,0,0,0,131,0,2.75,0,4,0
"b'IQEGtKkqCsYKj14b3ngAPQ'",0.333333333333333,1,3,1,54.3333333333333,0,3.4,0,5,0
"b'IQPqwyC-B_52SrZwzzbLDw'",3.2,16,3,0.6,194.4,0,4.4,0,5,3
"b'IQXEXpo_nENTsV0magVSmw'",0,0,1,1,119,0,1,0,1,0
"b'IQcZjpfuB39qv-TqX0n2YA'",2,2,1,1,159,0,5,0,5,0
"b'IQkN5SzXc8IMkKGv_DmafA'",0.0909090909090909,1,2,0.181818181818182,45.9090909090909,0,3.76,0,15,1
"b'IRENTH3Hgb0OHZPwpDpXpQ'",1,2,1,0.5,111,0,2,0,3,1
"b'IREvtiYyyLn4Gyqnop276g'",0,0,0,0,41,0,4,0,1,0
"b'IRimc25OTFVY52W7Gzr8QA'",2,2,1,1,165,0,1,0,1,0
"b'IRmnCH2GzJnwG-fhKNHWuQ'",0,0,1,1,137,1,5,0,2,0
"b'IRrE1sONZh4DanJQ-SvBtw'",0.5,3,5,0.833333333333333,81,0,3.5,0,6,0
"b'ISB_RRfQcIdYTq58Lhblbg'",0.666666666666667,2,1,0.333333333333333,138.333333333333,0,4.33,0,3,1
"b'ISgFhaWDouBG9xdII9C-Xw'",0,0,1,0.333333333333333,78,0,3,0,3,0
"b'ISogr57ZM47HnxcjI3mUtA'",0.333333333333333,1,3,1,71,1,5,0,5,1
"b'ISp9YIs1uvQZBjcJBOFuIA'",0.5,2,1,0.25,215.25,0,2.14,0,5,0
"b'IT6Rx0Kl0T_Dj8Rhk6Q2TA'",0.285714285714286,2,7,1,42.1428571428571,0,3.83,0,18,1
"b'ITA3Leev84h_FO_R981XfQ'",0,0,1,1,59,0,2.82,0,17,0
"b'ITHVReofq2RHSKvJaz7mQQ'",0,0,0,0,72,0,4,0,1,0
"b'ITSO0B6Bwz6CNGDPFEXW8A'",1,1,1,1,67,0,5,0,4,1
"b'ITgs1yMH5gV6fAjtQ3tnLg'",0,0,2,0.666666666666667,53,0,3,0,4,1
"b'ITrJCio2UUnB9oWC6kYx7Q'",0,0,1,1,55,0,5,0,1,0
"b'ITutZMY3AkX2rsvxyxjVbg'",0,0,1,1,63,0,4.32,0,23,0
"b'IUCcVWUJPS-i-JHZx2IjCw'",0,0,1,1,33,0,5,0,1,0
"b'IULr4-6u13u-6CTHZgg5bQ'",0,0,1,0.5,101.5,0,1.5,0,2,0
"b'IUbgy_fb9GrOkCihFN2e0g'",0.5,3,3,0.5,34.1666666666667,0,3.83,0,4,1
"b'IUjiidAJriePOFuYOO7ywg'",0,0,1,1,278,0,3.67,0,3,0
"b'IUqGmysPoeEImz_b_3f42Q'",0,0,1,1,299,0,1,0,2,0
"b'IUt2TamsE3LxuYCqoJde0Q'",0.5625,18,11,0.34375,72.75,3,3.75,1,50,39
"b'IUusKiRFK2XoBfOZue6ACg'",1,4,4,1,120.25,0,4.11,0,8,0
"b'IV16mdC6y34cG3n8k_Kolw'",1,1,1,1,226,0,5,0,3,0
"b'IVAbRwRxJxQBZdATXMNpYw'",0.75,3,3,0.75,84,0,4,0,5,1
"b'IVDffTXZW2lNV7ac7P_7pA'",0,0,0,0,190,0,2,0,1,0
"b'IVDyAU5nOkpQD36RAFETUg'",0,0,1,1,28,0,4.33,0,6,0
"b'IVJ6aMPGkRA4pk-DktIPUw'",1,1,0,0,125,0,3,0,35,1
"b'IVRoW0fLN-y6y-tblkDhYQ'",0.166666666666667,1,1,0.166666666666667,129.666666666667,0,3.11,0,9,2
"b'IVZjalZHsGt7AEcIzkkmdg'",0,0,1,0.5,23.5,0,4.67,0,3,0
"b'IVjxMft_HGo7rrml8fG6Jw'",0.333333333333333,1,3,1,64.6666666666667,0,5,0,6,0
"b'IVtNlYumr9Kzy7AEzCsFpg'",1.5,3,2,1,62.5,0,5,0,3,0
"b'IW5CpaLwS_QdpAnsnMMNow'",0,0,0,0,175,0,2.75,0,4,0
"b'IWC5XxaJEn7yhNtYcsf3UA'",3,3,1,1,347,0,1,0,2,0
"b'IWId9QRlcEnUPLik1uLXOg'",4,12,3,1,253.333333333333,0,2,0,3,0
"b'IWMHbnJRiuhVv0DsIjGBIA'",1,1,1,1,18,0,1,0,1,0
"b'IWU87PBrJ0vVop0xSHBOVQ'",0.333333333333333,1,1,0.333333333333333,40.6666666666667,0,4,0,3,1
"b'IWVbyH7KC8R2vorPXUchfw'",0,0,1,1,18,0,5,0,1,0
"b'IWyFBYmcjSvSJb97ilOjmA'",0,0,1,1,17,0,3.63,0,15,0
"b'IX26QnkFNDvsvvVV-isuwQ'",0.916666666666667,11,4,0.333333333333333,233.916666666667,1,3.31,0,12,5
"b'IX4yZmbv22J3UB11G8hIuw'",1.2,6,3,0.6,287.2,0,3.57,0,6,0
"b'IX5K3PbPc4VWEAuQMHA8VQ'",0,0,1,1,76,0,1,0,1,0
"b'IXFo3ru0kR2cc1t9SsyWNw'",2,2,1,1,131,3,4.92,0,12,4
"b'IXGSdbv1RMGBOvIwohDikw'",0.875,7,7,0.875,164.625,0,4,0,9,0
"b'IXKE3TlcSu9HniHuQyUtpw'",0,0,1,1,124,0,1,0,1,0
"b'IXtUqHG-p4ZfdjqBOuM76g'",4,4,1,1,135,0,3.67,0,6,1
"b'IXv953fmGf-OmV_XisQDnQ'",0,0,0,0,20,0,3,0,1,0
"b'IXyuNIc8Wo12Gov753lfJg'",0,0,1,1,454,0,1,0,1,0
"b'IY2stJiDh3CCUo5dFQgYsA'",1,1,1,1,213,1,1.43,0,1,1
"b'IYQccWmMJ16OB2aTXi7KJg'",0,0,1,1,92,0,1,0,1,0
"b'IYZG403Co-_IJhFolCx-Uw'",0.333333333333333,1,3,1,121.666666666667,0,2.33,0,4,0
"b'IY_VWFFUAxCA9GcoHGyx7g'",0,0,0,0,89,5,4.26,0,18,13
"b'IYgg03H4KbnkfsK9cycjoA'",0,0,1,1,101,0,3,0,2,0
"b'IZ0IHe6edVosAhEshrtCsQ'",0,0,1,1,61,0,1,0,1,0
"b'IZdiWXgESqlIXXvU85d62w'",3.33333333333333,10,1,0.333333333333333,60,2,2.97,0,91,3
"b'IZnr7qdD3P3EP9vV03gDEA'",2.33333333333333,28,6,0.5,153.333333333333,0,2.53,0,14,2
"b'IZyhn33T6rnrKvadXeRm0w'",0,0,1,1,128,0,1,0,1,0
"b'IZzKaSqCnPFFfJelT3PXtw'",0.666666666666667,2,1,0.333333333333333,211,0,4,0,3,0
"b'I_8MUTweazB-q9WnwgUgNg'",1,1,1,1,20,0,5,0,3,2
"b'I_PqkUVSTIX-occ0koPr_g'",0,0,1,0.5,149,0,4.75,0,4,0
"b'Ia43PM2Q3UyBZ4HPF9KGDQ'",1,1,1,1,63,0,1,0,1,0
"b'IaEI8OorgW7q2icgPVdnng'",2,2,1,1,235,3,3.56,1,51,3
"b'IaN2cQIWpjWQF1hfJ9Hhng'",0,0,4,1,100.25,0,5,0,4,0
"b'IaR16sUBtN_l34v5Uk8Xvw'",0,0,0,0,65,0,4.67,0,3,0
"b'IaR9RAhFoBFA9npVQrYGlQ'",0,0,0,0,70,0,3,0,6,0
"b'IapnQCb7gJaJiN_GY-dYNQ'",0,0,1,1,21,0,1,0,2,0
"b'IarbaTEupePGjnDPOlQfVA'",1.41666666666667,17,6,0.5,245.5,1,3.27,0,14,5
"b'IawsKuWNA0A-1n1cpgtBqA'",0,0,1,1,116,0,1,0,1,0
"b'Ib0RinYhAPQctUcQ03gu1w'",6.2,31,2,0.4,217.6,1,3,0,8,2
"b'IblLfDH16SCwQUAJIUSE2Q'",0,0,1,1,284,0,2.33,0,3,0
"b'IbqLIG8qFjBXjPQnMYd37w'",0,0,5,1,83.2,0,3.67,0,5,0
"b'Ic9FAysYp9tLvQVI0UB__g'",0,0,3,0.6,45.8,0,4.5,0,9,0
"b'IcF7sRjLzkFkKfseIETS9g'",0.912280701754386,52,10,0.175438596491228,283.754385964912,8,3.69,1,109,109
"b'IcHGuqRDmDjo95bYQFXcQA'",0,0,1,1,318,0,5,0,1,0
"b'IcLB7XPkVCnKMD-xVEqmwg'",0,0,1,1,147,0,1,0,1,0
"b'Ic_FTxbM7IXnO7dNk5ZY8g'",0,0,1,1,22,0,3.11,0,4,0
"b'Ic_hJFR9MTH9qPahFrx37g'",0.8,4,3,0.6,32.2,0,3.67,0,9,1
"b'Icgn7cdUgBgWbcn4-D3eDA'",0,0,1,1,17,0,5,0,1,0
"b'IczyShTgUdy-l9-83Bt6eA'",0,0,1,1,19,0,1,0,4,0
"b'Id1bySvdTKsF3KRfA7NMTA'",0,0,2,1,154,0,3,0,2,0
"b'IdY44vl9Cy4o-ZxyOM-OTw'",0.333333333333333,1,3,1,73.3333333333333,0,3.67,0,3,0
"b'Idn1xbhuCVIAQ1-Q_29Amw'",0,0,0,0,394,0,4,0,1,0
"b'IdxnjCTnhdwgFaEsgG_OGQ'",0,0,1,1,67,0,5,0,1,0
"b'Ie5kaqWeAT22nI6Pu4YROQ'",1.4,7,2,0.4,108.8,0,3.33,0,6,1
